date,session_id,user_id,source,medium,device_category,country,sessions,pageviews,bounce,session_duration_sec,transactions,revenue
2024-01-07,S102975,U7646,google,email,desktop,India,1,10,0,470,0,0.0
2024-03-20,S102976,U6755,bing,referral,desktop,Australia,1,9,1,1684,0,0.0
2024-05-10,S102977,U7960,bing,organic,tablet,United States,1,3,0,461,1,585.14
2024-04-18,S102978,U1587,instagram,cpc,mobile,India,1,4,0,938,0,0.0
2024-01-03,S102979,U2334,facebook,cpc,desktop,India,1,6,0,90,0,0.0
2024-01-27,S102980,U6588,direct,none,desktop,Australia,1,9,0,755,0,0.0
2024-04-23,S102981,U2847,email,email,tablet,India,1,10,0,1526,0,0.0
2024-04-16,S102982,U7851,google,email,desktop,United Kingdom,1,2,1,1300,0,0.0
2024-02-09,S102983,U4934,instagram,cpc,mobile,Australia,1,2,0,968,0,0.0
2024-06-09,S102984,U4926,facebook,organic,desktop,India,1,2,0,898,0,0.0
2024-05-08,S102985,U4317,bing,cpc,mobile,India,1,5,0,1425,0,0.0
2024-01-08,S102986,U5020,google,cpc,mobile,India,1,6,0,1342,0,0.0
2024-04-10,S102987,U4155,direct,email,desktop,Australia,1,3,0,1643,0,0.0
2024-06-08,S102988,U5302,email,referral,desktop,United States,1,3,0,1077,1,169.42
2024-05-03,S102989,U3198,linkedin,organic,mobile,Canada,1,2,1,435,0,0.0
2024-06-24,S102990,U7811,linkedin,email,mobile,India,1,11,0,1361,0,0.0
2024-04-16,S102991,U7671,facebook,cpc,desktop,Canada,1,6,0,642,0,0.0
2024-04-10,S102992,U1164,email,referral,mobile,Canada,1,1,0,1425,0,0.0
2024-01-04,S102993,U2998,google,organic,desktop,India,1,9,1,1688,0,0.0
2024-04-19,S102994,U4057,instagram,none,mobile,India,1,11,0,244,0,0.0
2024-01-19,S102995,U3084,google,organic,mobile,Canada,1,10,1,291,0,0.0
2024-02-01,S102996,U5428,email,organic,desktop,United States,1,4,0,944,1,527.5
2024-05-16,S102997,U1402,bing,cpc,desktop,Canada,1,14,0,1399,1,312.33
2024-01-12,S102998,U1413,linkedin,cpc,desktop,United States,1,2,0,1466,0,0.0
2024-05-18,S102999,U1044,facebook,none,mobile,United Kingdom,1,13,1,152,1,135.0
2024-02-15,S103000,U7349,direct,none,desktop,United States,1,12,0,793,0,0.0
2024-04-28,S103001,U5157,google,none,desktop,Australia,1,6,0,349,0,0.0
2024-01-16,S103002,U3467,linkedin,email,tablet,India,1,5,0,1390,0,0.0
2024-05-08,S103003,U1867,instagram,email,desktop,United Kingdom,1,3,0,187,0,0.0
2024-03-03,S103004,U6587,facebook,cpc,mobile,Canada,1,13,0,1380,0,0.0
2024-04-18,S103005,U7963,direct,cpc,desktop,United States,1,3,0,1714,0,0.0
2024-04-28,S103006,U1018,google,none,desktop,United Kingdom,1,5,0,1118,0,0.0
2024-01-21,S103007,U1364,instagram,email,desktop,Australia,1,4,0,398,0,0.0
2024-06-06,S103008,U4832,direct,referral,mobile,United States,1,5,0,899,0,0.0
2024-01-13,S103009,U7571,bing,email,desktop,Canada,1,2,0,1057,1,70.7
2024-06-10,S103010,U6236,linkedin,cpc,mobile,Canada,1,11,0,715,1,175.62
2024-01-04,S103011,U1579,bing,email,desktop,United States,1,1,0,1701,1,181.08
2024-06-04,S103012,U1545,linkedin,cpc,desktop,Australia,1,5,0,943,0,0.0
2024-04-11,S103013,U6825,instagram,none,mobile,India,1,11,0,1113,0,0.0
2024-02-28,S103014,U7468,bing,none,desktop,India,1,1,0,1098,2,167.73
2024-05-07,S103015,U5150,linkedin,none,desktop,Canada,1,3,0,613,2,300.55
2024-01-27,S103016,U5873,facebook,referral,desktop,Australia,1,8,0,1660,0,0.0
2024-03-09,S103017,U4039,instagram,referral,mobile,Canada,1,11,0,572,0,0.0
2024-01-25,S103018,U5137,linkedin,cpc,mobile,India,1,8,0,185,0,0.0
2024-05-10,S103019,U6416,google,organic,desktop,Canada,1,9,0,917,1,132.46
2024-04-06,S103020,U5044,linkedin,referral,desktop,United States,1,1,0,781,0,0.0
2024-01-25,S103021,U5326,bing,cpc,mobile,United States,1,4,0,93,1,295.23
2024-05-27,S103022,U1452,facebook,email,mobile,Australia,1,6,0,450,0,0.0
2024-06-10,S103023,U4961,direct,none,desktop,India,1,7,0,352,0,0.0
2024-06-02,S103024,U7537,direct,none,mobile,Australia,1,5,1,1162,0,0.0
2024-05-05,S103025,U6641,linkedin,none,desktop,Australia,1,13,0,1516,0,0.0
2024-05-12,S103026,U2381,direct,cpc,desktop,India,1,7,1,1633,0,0.0
2024-01-09,S103027,U2467,linkedin,none,desktop,United Kingdom,1,11,0,576,0,0.0
2024-04-25,S103028,U6247,facebook,referral,desktop,United Kingdom,1,10,1,280,0,0.0
2024-06-26,S103029,U3738,direct,email,desktop,Canada,1,8,0,895,0,0.0
2024-05-13,S103030,U7535,bing,none,mobile,United Kingdom,1,10,1,539,0,0.0
2024-02-29,S103031,U2216,bing,cpc,desktop,United States,1,6,0,1601,0,0.0
2024-06-20,S103032,U7747,google,email,desktop,Australia,1,11,0,470,0,0.0
2024-04-30,S103033,U1880,linkedin,none,desktop,Canada,1,4,0,483,0,0.0
2024-05-18,S103034,U4814,direct,organic,mobile,Australia,1,1,1,673,2,510.46
2024-06-23,S103035,U4149,bing,none,mobile,India,1,11,1,846,0,0.0
2024-04-17,S103036,U1084,email,referral,desktop,United Kingdom,1,5,0,1787,0,0.0
2024-04-17,S103037,U6149,facebook,email,desktop,India,1,10,0,708,0,0.0
2024-05-10,S103038,U5144,facebook,referral,desktop,Canada,1,10,0,303,0,0.0
2024-03-16,S103039,U2168,email,organic,desktop,United States,1,10,0,89,1,182.97
2024-01-30,S103040,U5164,email,organic,desktop,United Kingdom,1,4,0,371,0,0.0
2024-01-21,S103041,U4129,google,referral,desktop,India,1,5,1,1447,1,237.1
2024-06-04,S103042,U7840,facebook,email,mobile,United Kingdom,1,4,0,142,0,0.0
2024-06-09,S103043,U4645,facebook,organic,mobile,Australia,1,9,0,1274,0,0.0
2024-06-11,S103044,U3526,direct,organic,desktop,United States,1,3,0,97,0,0.0
2024-06-28,S103045,U3867,linkedin,none,desktop,United Kingdom,1,3,0,1368,1,264.46
2024-02-03,S103046,U4516,instagram,cpc,mobile,United States,1,10,0,496,0,0.0
2024-02-10,S103047,U4367,facebook,organic,mobile,Australia,1,7,0,887,0,0.0
2024-02-20,S103048,U6797,facebook,email,desktop,Australia,1,2,0,292,0,0.0
2024-06-23,S103049,U6694,instagram,email,mobile,India,1,9,0,1184,0,0.0
2024-03-22,S103050,U3194,facebook,none,desktop,Canada,1,8,0,453,0,0.0
2024-02-27,S103051,U4555,direct,email,desktop,India,1,12,0,1320,0,0.0
2024-03-15,S103052,U6965,direct,none,desktop,United States,1,14,1,749,0,0.0
2024-01-23,S103053,U6111,instagram,organic,tablet,India,1,6,0,1265,0,0.0
2024-06-24,S103054,U7752,bing,organic,desktop,United Kingdom,1,14,1,592,1,177.47
2024-05-07,S103055,U1445,facebook,organic,mobile,India,1,13,0,1012,0,0.0
2024-05-29,S103056,U7364,bing,organic,desktop,Canada,1,9,0,948,0,0.0
2024-01-17,S103057,U4626,facebook,cpc,desktop,Canada,1,11,0,317,0,0.0
2024-03-09,S103058,U5016,linkedin,cpc,mobile,United States,1,3,0,454,0,0.0
2024-04-17,S103059,U4875,facebook,organic,desktop,Australia,1,4,1,583,0,0.0
2024-05-18,S103060,U6497,direct,email,desktop,Canada,1,7,0,788,0,0.0
2024-04-03,S103061,U4337,google,none,desktop,United States,1,1,0,1760,0,0.0
2024-01-15,S103062,U7238,email,referral,mobile,Canada,1,13,0,273,0,0.0
2024-03-31,S103063,U1261,google,none,desktop,Canada,1,1,0,1765,1,320.06
2024-06-11,S103064,U2848,google,referral,desktop,Australia,1,1,0,1686,1,521.34
2024-02-02,S103065,U5992,google,referral,desktop,United Kingdom,1,12,0,1029,0,0.0
2024-05-04,S103066,U6190,email,organic,mobile,United States,1,8,0,1387,0,0.0
2024-01-16,S103067,U5025,bing,referral,desktop,Canada,1,13,0,357,0,0.0
2024-06-10,S103068,U3266,email,organic,desktop,Canada,1,6,0,744,1,49.24
2024-03-06,S103069,U6652,bing,cpc,desktop,India,1,3,0,1159,2,81.08
2024-06-16,S103070,U1091,email,email,mobile,United Kingdom,1,10,0,830,1,77.53
2024-06-04,S103071,U5222,email,referral,desktop,Australia,1,7,0,1132,0,0.0
2024-02-16,S103072,U5175,facebook,email,desktop,United States,1,6,0,1218,0,0.0
2024-06-15,S103073,U6943,bing,organic,mobile,Canada,1,5,0,660,1,246.29
2024-05-27,S103074,U4309,facebook,referral,tablet,United States,1,3,0,1110,1,50.89
2024-05-03,S103075,U1982,linkedin,none,mobile,Australia,1,14,1,989,1,53.09
2024-01-01,S103076,U4443,facebook,cpc,desktop,United Kingdom,1,4,0,989,0,0.0
2024-03-27,S103077,U6011,google,cpc,mobile,India,1,13,0,1241,0,0.0
2024-05-07,S103078,U3533,instagram,referral,mobile,United Kingdom,1,13,1,1105,0,0.0
2024-03-07,S103079,U1693,instagram,cpc,desktop,India,1,11,0,1125,1,547.54
2024-01-04,S103080,U5120,direct,none,desktop,United States,1,11,0,782,1,215.22
2024-06-01,S103081,U1155,direct,email,desktop,United Kingdom,1,1,0,353,0,0.0
2024-02-16,S103082,U4588,facebook,none,mobile,United Kingdom,1,9,1,1665,0,0.0
2024-02-07,S103083,U7775,email,cpc,desktop,United Kingdom,1,5,1,1391,0,0.0
2024-05-22,S103084,U2812,email,email,desktop,Australia,1,2,0,184,0,0.0
2024-01-21,S103085,U6649,instagram,none,desktop,United States,1,12,0,88,0,0.0
2024-02-26,S103086,U7062,google,organic,mobile,India,1,11,0,1328,0,0.0
2024-04-26,S103087,U6829,bing,organic,desktop,United Kingdom,1,9,0,230,0,0.0
2024-02-15,S103088,U6176,google,email,mobile,United States,1,12,0,324,0,0.0
2024-05-21,S103089,U6724,google,email,mobile,Australia,1,7,0,1375,0,0.0
2024-05-24,S103090,U5114,facebook,email,desktop,Australia,1,14,0,1382,0,0.0
2024-02-08,S103091,U2407,facebook,organic,mobile,United States,1,14,1,1443,1,334.64
2024-05-16,S103092,U2216,linkedin,none,desktop,India,1,8,0,1027,0,0.0
2024-04-08,S103093,U7380,google,email,mobile,United States,1,13,0,1337,0,0.0
2024-03-17,S103094,U2410,email,organic,mobile,United States,1,3,1,1229,1,526.85
2024-04-24,S103095,U4497,email,email,mobile,Canada,1,14,1,639,0,0.0
2024-05-13,S103096,U5372,google,email,desktop,Australia,1,7,0,378,0,0.0
2024-05-30,S103097,U5840,facebook,email,desktop,India,1,11,0,1485,0,0.0
2024-03-31,S103098,U1551,facebook,organic,desktop,Canada,1,1,0,992,0,0.0
2024-04-07,S103099,U4394,linkedin,none,desktop,United States,1,6,1,1747,0,0.0
2024-04-29,S103100,U2176,linkedin,organic,mobile,Australia,1,10,0,411,0,0.0
2024-02-15,S103101,U5734,direct,organic,desktop,Canada,1,6,0,1325,0,0.0
2024-02-07,S103102,U5332,instagram,email,desktop,Canada,1,11,0,521,0,0.0
2024-05-21,S103103,U1997,google,referral,desktop,India,1,10,0,1600,0,0.0
2024-04-09,S103104,U5076,email,referral,desktop,United States,1,12,1,360,0,0.0
2024-03-12,S103105,U7198,google,referral,desktop,India,1,6,0,904,0,0.0
2024-02-04,S103106,U7099,linkedin,organic,desktop,Canada,1,3,0,1652,0,0.0
2024-05-26,S103107,U6555,linkedin,email,mobile,Canada,1,6,0,187,0,0.0
2024-01-30,S103108,U3731,direct,referral,desktop,India,1,14,0,461,1,97.78
2024-03-18,S103109,U7252,instagram,cpc,mobile,Canada,1,3,0,1378,0,0.0
2024-03-24,S103110,U4937,direct,cpc,desktop,United Kingdom,1,10,1,1169,0,0.0
2024-04-22,S103111,U5052,email,cpc,mobile,Australia,1,9,1,1573,0,0.0
2024-01-25,S103112,U6303,instagram,none,desktop,United States,1,7,0,648,0,0.0
2024-06-16,S103113,U6487,bing,email,mobile,Australia,1,14,0,648,1,356.34
2024-03-28,S103114,U7102,google,organic,mobile,United States,1,13,1,655,1,199.22
2024-01-14,S103115,U6317,direct,organic,desktop,Canada,1,4,0,464,0,0.0
2024-06-02,S103116,U6490,linkedin,email,desktop,India,1,3,1,1575,0,0.0
2024-04-11,S103117,U1372,direct,none,desktop,India,1,6,0,825,0,0.0
2024-05-29,S103118,U6616,bing,email,mobile,Canada,1,9,0,961,0,0.0
2024-06-24,S103119,U3248,direct,none,mobile,United States,1,3,0,601,0,0.0
2024-03-23,S103120,U1848,google,referral,desktop,Canada,1,8,1,295,2,874.54
2024-04-19,S103121,U3556,bing,referral,desktop,United States,1,6,1,1451,0,0.0
2024-06-27,S103122,U6441,linkedin,none,mobile,Canada,1,4,0,131,0,0.0
2024-05-10,S103123,U3322,linkedin,email,mobile,Canada,1,5,0,1116,0,0.0
2024-06-18,S103124,U7354,facebook,referral,mobile,Canada,1,3,0,1026,1,206.53
2024-01-19,S103125,U1503,bing,email,desktop,India,1,14,0,1740,0,0.0
2024-01-28,S103126,U4189,facebook,referral,mobile,United States,1,2,0,738,0,0.0
2024-06-21,S103127,U1702,facebook,email,mobile,Canada,1,9,0,1044,1,211.84
2024-03-11,S103128,U4625,google,email,desktop,Australia,1,13,0,853,2,404.01
2024-03-03,S103129,U7185,direct,cpc,desktop,Australia,1,3,0,1564,0,0.0
2024-03-13,S103130,U1314,linkedin,none,mobile,India,1,6,0,251,1,114.31
2024-05-03,S103131,U7931,linkedin,organic,desktop,United Kingdom,1,5,0,944,0,0.0
2024-04-28,S103132,U3376,direct,none,desktop,India,1,10,0,465,0,0.0
2024-04-30,S103133,U2040,linkedin,email,mobile,United Kingdom,1,11,1,1243,0,0.0
2024-01-19,S103134,U5378,direct,email,mobile,India,1,8,0,669,0,0.0
2024-06-23,S103135,U3990,bing,none,mobile,Australia,1,5,0,974,1,78.42
2024-05-21,S103136,U1257,google,email,desktop,Canada,1,11,0,363,1,699.56
2024-04-29,S103137,U1574,google,referral,mobile,United States,1,8,1,936,0,0.0
2024-06-14,S103138,U5669,email,email,desktop,Canada,1,11,0,1611,0,0.0
2024-03-01,S103139,U7755,google,none,mobile,Australia,1,5,0,1634,1,67.99
2024-06-12,S103140,U6138,direct,none,desktop,United States,1,11,1,1354,0,0.0
2024-06-16,S103141,U2552,email,none,desktop,United Kingdom,1,10,0,380,0,0.0
2024-01-30,S103142,U7980,direct,cpc,desktop,United Kingdom,1,13,0,599,0,0.0
2024-01-09,S103143,U5518,instagram,cpc,mobile,Australia,1,6,0,757,0,0.0
2024-03-04,S103144,U6585,email,cpc,desktop,United States,1,5,1,144,1,251.87
2024-06-09,S103145,U6492,linkedin,cpc,desktop,Canada,1,2,0,1575,1,256.35
2024-04-29,S103146,U1757,linkedin,cpc,desktop,Australia,1,10,0,938,1,566.43
2024-02-21,S103147,U3810,instagram,cpc,desktop,United Kingdom,1,10,0,396,0,0.0
2024-03-29,S103148,U2104,instagram,cpc,mobile,Australia,1,6,0,1322,1,228.37
2024-05-21,S103149,U6670,google,none,tablet,Canada,1,14,1,833,0,0.0
2024-02-22,S103150,U7567,instagram,organic,desktop,India,1,7,0,1139,0,0.0
2024-03-18,S103151,U5524,direct,cpc,mobile,India,1,3,0,925,0,0.0
2024-02-10,S103152,U4459,facebook,none,tablet,Canada,1,3,1,998,1,478.25
2024-03-08,S103153,U7117,direct,organic,mobile,United States,1,12,0,407,0,0.0
2024-01-08,S103154,U4992,email,cpc,mobile,Australia,1,7,0,1200,0,0.0
2024-01-02,S103155,U1203,instagram,organic,desktop,Canada,1,11,0,1041,2,168.23
2024-04-14,S103156,U7339,linkedin,organic,desktop,India,1,10,0,147,0,0.0
2024-05-04,S103157,U3775,direct,referral,desktop,United Kingdom,1,4,0,1043,1,153.1
2024-04-19,S103158,U3332,linkedin,email,desktop,Canada,1,2,0,1188,0,0.0
2024-03-26,S103159,U2992,direct,referral,mobile,Canada,1,9,0,556,0,0.0
2024-06-17,S103160,U3243,linkedin,organic,desktop,Canada,1,14,0,843,0,0.0
2024-04-29,S103161,U1306,bing,none,desktop,India,1,13,0,235,0,0.0
2024-05-06,S103162,U2687,direct,cpc,mobile,India,1,9,0,1286,2,91.66
2024-01-16,S103163,U5109,email,email,desktop,Canada,1,6,0,845,0,0.0
2024-03-02,S103164,U2860,linkedin,cpc,mobile,Canada,1,14,0,95,0,0.0
2024-04-22,S103165,U2961,facebook,none,mobile,United States,1,2,0,33,0,0.0
2024-06-24,S103166,U6176,email,email,desktop,United Kingdom,1,3,1,32,0,0.0
2024-06-06,S103167,U1722,google,referral,mobile,Australia,1,5,1,1312,0,0.0
2024-01-12,S103168,U1779,direct,organic,mobile,Australia,1,11,0,1768,1,373.17
2024-02-04,S103169,U6329,facebook,none,desktop,Australia,1,11,1,354,0,0.0
2024-01-11,S103170,U1528,google,organic,desktop,India,1,5,1,1293,0,0.0
2024-03-04,S103171,U5893,direct,organic,desktop,India,1,13,0,634,0,0.0
2024-02-19,S103172,U1343,facebook,cpc,mobile,United States,1,9,0,825,0,0.0
2024-05-28,S103173,U4786,facebook,none,desktop,India,1,10,1,564,0,0.0
2024-03-09,S103174,U4682,email,organic,mobile,Canada,1,3,0,1371,0,0.0
2024-02-17,S103175,U6398,bing,referral,desktop,United Kingdom,1,2,0,628,0,0.0
2024-01-20,S103176,U1208,facebook,email,desktop,United Kingdom,1,10,0,1104,0,0.0
2024-04-10,S103177,U5736,bing,none,desktop,United Kingdom,1,8,0,1523,0,0.0
2024-06-20,S103178,U4406,instagram,cpc,desktop,United Kingdom,1,7,0,861,0,0.0
2024-06-09,S103179,U2311,email,none,desktop,Australia,1,12,0,1096,0,0.0
2024-05-16,S103180,U3299,linkedin,cpc,desktop,Australia,1,9,0,1257,0,0.0
2024-03-08,S103181,U4336,email,email,desktop,Canada,1,3,0,376,0,0.0
2024-02-04,S103182,U7414,google,referral,tablet,United States,1,6,1,1111,0,0.0
2024-03-05,S103183,U2947,linkedin,organic,desktop,India,1,5,0,88,0,0.0
2024-01-08,S103184,U1919,linkedin,none,mobile,India,1,5,0,709,0,0.0
2024-02-14,S103185,U6819,bing,cpc,mobile,Australia,1,10,0,1739,0,0.0
2024-03-27,S103186,U3044,linkedin,email,mobile,United Kingdom,1,8,0,540,1,213.13
2024-06-23,S103187,U1418,facebook,organic,mobile,Canada,1,1,1,1371,0,0.0
2024-06-16,S103188,U2749,bing,email,desktop,United States,1,1,0,1486,0,0.0
2024-03-16,S103189,U3842,linkedin,referral,mobile,Australia,1,3,0,1425,0,0.0
2024-03-16,S103190,U6484,bing,organic,mobile,Canada,1,11,0,236,0,0.0
2024-06-22,S103191,U2099,instagram,organic,mobile,Canada,1,2,0,140,0,0.0
2024-02-16,S103192,U4392,bing,organic,mobile,Australia,1,2,0,52,0,0.0
2024-01-15,S103193,U3772,direct,cpc,desktop,Canada,1,2,0,1481,0,0.0
2024-04-14,S103194,U3480,facebook,organic,tablet,United Kingdom,1,4,0,1798,0,0.0
2024-05-26,S103195,U7252,google,email,desktop,Canada,1,1,0,816,0,0.0
2024-01-26,S103196,U7784,direct,cpc,desktop,United States,1,10,1,1737,0,0.0
2024-02-21,S103197,U2545,direct,organic,desktop,Canada,1,9,0,1064,1,95.37
2024-04-02,S103198,U2070,direct,email,desktop,India,1,14,0,601,1,187.17
2024-05-29,S103199,U7522,linkedin,email,desktop,Canada,1,5,1,1797,0,0.0
2024-01-21,S103200,U2850,bing,none,desktop,Australia,1,5,1,776,0,0.0
2024-02-20,S103201,U6215,bing,email,tablet,India,1,9,0,544,0,0.0
2024-02-07,S103202,U6053,email,referral,desktop,Australia,1,14,1,173,0,0.0
2024-01-20,S103203,U5198,linkedin,organic,desktop,United States,1,5,0,1021,0,0.0
2024-06-05,S103204,U3939,facebook,organic,mobile,United Kingdom,1,13,0,1795,0,0.0
2024-06-27,S103205,U7997,linkedin,organic,desktop,United States,1,13,0,1574,0,0.0
2024-05-11,S103206,U6265,linkedin,email,desktop,India,1,11,0,838,0,0.0
2024-02-24,S103207,U2903,linkedin,email,desktop,United Kingdom,1,14,0,323,0,0.0
2024-04-01,S103208,U6851,facebook,organic,desktop,Canada,1,8,0,354,1,621.26
2024-01-28,S103209,U7673,email,cpc,desktop,India,1,11,0,222,1,325.41
2024-01-04,S103210,U1678,facebook,cpc,mobile,United Kingdom,1,1,1,1344,0,0.0
2024-05-29,S103211,U7064,instagram,referral,mobile,Australia,1,1,0,1692,0,0.0
2024-03-16,S103212,U1988,email,none,mobile,United Kingdom,1,4,0,1472,0,0.0
2024-06-21,S103213,U6201,instagram,referral,desktop,Australia,1,8,0,489,0,0.0
2024-03-07,S103214,U3475,instagram,organic,desktop,Australia,1,3,0,1101,0,0.0
2024-03-26,S103215,U2607,instagram,organic,desktop,United Kingdom,1,1,1,1160,0,0.0
2024-06-10,S103216,U3869,bing,organic,desktop,United States,1,11,0,1317,0,0.0
2024-03-31,S103217,U2502,direct,none,desktop,United States,1,12,0,1306,1,98.62
2024-04-14,S103218,U2789,direct,email,mobile,Australia,1,9,0,1592,0,0.0
2024-01-01,S103219,U6281,instagram,none,desktop,India,1,9,1,1574,0,0.0
2024-03-12,S103220,U6027,instagram,referral,desktop,United Kingdom,1,9,0,1785,0,0.0
2024-03-27,S103221,U2425,google,email,desktop,India,1,9,0,1211,0,0.0
2024-06-14,S103222,U6157,direct,email,desktop,United States,1,2,0,555,0,0.0
2024-01-06,S103223,U7074,google,referral,mobile,India,1,14,1,948,0,0.0
2024-06-01,S103224,U7654,email,email,mobile,Canada,1,14,0,58,0,0.0
2024-05-24,S103225,U3440,google,cpc,desktop,Canada,1,11,1,567,1,112.44
2024-03-01,S103226,U3042,linkedin,referral,desktop,United States,1,11,0,1779,0,0.0
2024-01-12,S103227,U7856,bing,referral,tablet,India,1,11,0,172,0,0.0
2024-01-06,S103228,U7637,email,cpc,mobile,United Kingdom,1,4,0,656,0,0.0
2024-01-27,S103229,U2278,facebook,none,tablet,United States,1,2,0,870,0,0.0
2024-05-15,S103230,U6298,direct,none,desktop,Canada,1,7,1,247,0,0.0
2024-05-03,S103231,U3594,instagram,none,desktop,United States,1,11,1,622,0,0.0
2024-04-15,S103232,U5689,email,email,desktop,India,1,3,0,742,0,0.0
2024-04-02,S103233,U3436,instagram,cpc,desktop,India,1,9,0,96,1,322.11
2024-04-18,S103234,U6517,facebook,referral,mobile,India,1,7,1,790,0,0.0
2024-04-08,S103235,U4803,email,referral,desktop,Australia,1,8,0,173,0,0.0
2024-06-16,S103236,U3205,direct,referral,desktop,India,1,9,1,1194,0,0.0
2024-05-21,S103237,U2027,email,email,desktop,Canada,1,8,1,1399,0,0.0
2024-02-04,S103238,U7310,instagram,email,mobile,Canada,1,7,0,494,0,0.0
2024-06-24,S103239,U4539,instagram,none,desktop,Australia,1,9,1,125,0,0.0
2024-03-24,S103240,U6055,linkedin,email,desktop,Canada,1,11,0,437,0,0.0
2024-02-25,S103241,U7552,google,none,mobile,Canada,1,1,0,1171,0,0.0
2024-06-25,S103242,U4483,email,none,desktop,United States,1,11,0,1750,0,0.0
2024-05-20,S103243,U3241,instagram,referral,desktop,India,1,4,0,833,0,0.0
2024-02-18,S103244,U7378,bing,email,desktop,United States,1,4,0,1497,0,0.0
2024-02-15,S103245,U3765,direct,none,mobile,United States,1,5,1,786,0,0.0
2024-04-22,S103246,U2173,bing,cpc,mobile,Canada,1,8,0,1433,0,0.0
2024-05-15,S103247,U4230,facebook,cpc,mobile,United Kingdom,1,10,0,742,0,0.0
2024-02-12,S103248,U4350,email,email,tablet,India,1,1,0,307,2,74.51
2024-05-27,S103249,U5911,linkedin,referral,tablet,United Kingdom,1,6,0,390,0,0.0
2024-05-03,S103250,U1403,direct,referral,mobile,Canada,1,9,0,1423,1,52.74
2024-04-06,S103251,U5988,linkedin,none,desktop,Australia,1,10,0,1675,0,0.0
2024-03-30,S103252,U3725,google,email,mobile,United States,1,8,0,241,0,0.0
2024-02-08,S103253,U4382,instagram,cpc,desktop,Canada,1,2,0,1312,0,0.0
2024-03-25,S103254,U5163,direct,none,tablet,Canada,1,7,1,1729,0,0.0
2024-06-25,S103255,U1087,facebook,none,mobile,United Kingdom,1,5,0,1150,0,0.0
2024-03-02,S103256,U7360,email,organic,desktop,Australia,1,2,0,1263,0,0.0
2024-04-15,S103257,U7144,google,email,desktop,United States,1,11,1,1601,0,0.0
2024-04-16,S103258,U2158,google,none,desktop,Australia,1,1,1,807,0,0.0
2024-02-23,S103259,U6816,linkedin,cpc,desktop,Australia,1,2,0,1665,0,0.0
2024-05-05,S103260,U6470,google,organic,desktop,Australia,1,11,0,50,0,0.0
2024-01-09,S103261,U7283,direct,cpc,desktop,India,1,10,1,758,0,0.0
2024-03-28,S103262,U7761,linkedin,referral,desktop,Australia,1,6,0,1486,0,0.0
2024-02-06,S103263,U7276,google,organic,mobile,Canada,1,11,1,645,0,0.0
2024-02-18,S103264,U6739,email,organic,desktop,India,1,12,0,400,0,0.0
